_id,title,addr1,areacode,sigungucode,eventstartdate,eventenddate,contentid,mapx,mapy,firstimage,__v
67618714bf45e03b3f4942bf,하이퍼 리얼리즘 피트니스 컨벤션,서울특별시 강남구 남부순환로 3104 (대치동),1,1000,20240511,20240512,3097869,127.0707673919,37.4960890861,http://tong.visitkorea.or.kr/cms/resource/70/3112270_image2_1.png,0
67618714bf45e03b3f4942c2,MBN Y 포럼 2024,서울특별시 서대문구 연세로 50 (신촌동),1,140,20240329,20240329,3097803,126.9367638823,37.5605791904,http://tong.visitkorea.or.kr/cms/resource/90/3097790_image2_1.png,0
67618714bf45e03b3f4942c5,도서관의 날・도서관 주간,서울특별시 서초구 반포대로 201 (반포동),1,15,20240411,20240418,3093268,127.0045483736,37.4976821568,http://tong.visitkorea.or.kr/cms/resource/27/3098527_image2_1.jpg,0
67618714bf45e03b3f4942c8,운현궁 설맞이 민속 한마당,서울특별시 종로구 삼일대로 464 (운니동),1,23,20240209,20240212,3091113,126.9868255550,37.5758227610,http://tong.visitkorea.or.kr/cms/resource/62/3110362_image2_1.jpg,0
67618714bf45e03b3f4942cb,별난주류여행,서울특별시 서초구 반포대로 222 (반포동),1,15,20240302,20240303,3087397,127.0043094496,37.4996902526,http://tong.visitkorea.or.kr/cms/resource/69/3091569_image2_1.jpg,0
67618714bf45e03b3f4942ce,<청와대 국민과 함께> 영상전시,서울특별시 종로구 청와대로 1 (세종로),1,23,20231228,20241205,3078849,126.9746792089,37.5839799278,http://tong.visitkorea.or.kr/cms/resource/40/3078840_image2_1.jpg,0
67618714bf45e03b3f4942d1,서울라이트 광화문,서울특별시 종로구 세종로 1-68 5호선 광화문역,1,23,20241213,20250105,3073454,126.9767821434,37.5716786179,http://tong.visitkorea.or.kr/cms/resource/69/3429969_image2_1.jpg,0
67618714bf45e03b3f4942d4,로맨틱한강 크리스마스 마켓,서울특별시 영등포구 여의동로 330 (여의도동),1,20,20241220,20241231,3069470,126.9336095794,37.5263997727,http://tong.visitkorea.or.kr/cms/resource/12/3433212_image2_1.png,0
67618714bf45e03b3f4942d7,굿즈이즈굿,서울특별시 강남구 남부순환로 3104 (대치동),1,1000,20240321,20240324,3051471,127.0707673919,37.4960890861,http://tong.visitkorea.or.kr/cms/resource/43/3051443_image2_1.jpg,0
67618714bf45e03b3f4942da,DDP 겨울축제,서울특별시 중구 을지로 281 (을지로7가),1,24,20231221,20231231,3045768,127.0095709797,37.5661076320,http://tong.visitkorea.or.kr/cms/resource/66/3045766_image2_1.png,0
67618714bf45e03b3f4942dd,서울라이트 DDP : 새해맞이 카운트다운,서울특별시 중구 을지로 281 (을지로7가),1,24,20241231,20250101,3041566,127.0095709797,37.5661076320,http://tong.visitkorea.or.kr/cms/resource/65/3410765_image2_1.jpg,0
67618714bf45e03b3f4942e0,광화문 마켓,서울특별시 종로구 세종대로 175 (세종로),1,23,20241213,20250105,3035607,126.9763210635,37.5720618985,http://tong.visitkorea.or.kr/cms/resource/80/3371080_image2_1.JPG,0
67618714bf45e03b3f4942e3,예술고시촌 로컬페스티벌,서울특별시 관악구 호암로22길 51 (신림동),1,123,20241102,20241117,3033816,126.9356471260,37.4688426049,http://tong.visitkorea.or.kr/cms/resource/43/3395343_image2_1.jpg,0
67618714bf45e03b3f4942e6,2024 한강 불빛 공연(드론 라이트 쇼),서울특별시 광진구 자양동,1,150,20240928,20241102,3026312,127.0699165265,37.5293518759,http://tong.visitkorea.or.kr/cms/resource/54/3378754_image2_1.jpg,0
67618714bf45e03b3f4942e9,서울발레페스티벌,서울특별시 송파구 석촌호수로 191 (잠실동),1,18,20241008,20241013,3021908,127.0982590305,37.5068300012,http://tong.visitkorea.or.kr/cms/resource/65/3371465_image2_1.jpg,0
67618714bf45e03b3f4942ec,DDP패션몰 ESG프로모션 행사,서울특별시 중구 마장로 22 (신당동),1,24,20231023,20231031,3021174,127.0121262683,37.5673186485,http://tong.visitkorea.or.kr/cms/resource/79/3021779_image2_1.png,0
67618714bf45e03b3f4942ef,한양을 찾아온 보부상,서울특별시 종로구 세종대로 지하175 (세종로),1,23,20241015,20241015,3019932,126.9768376784,37.5722341099,http://tong.visitkorea.or.kr/cms/resource/79/3382579_image2_1.png,0
67618714bf45e03b3f4942f2,도곡 메타세콰이아 로드 페스타,서울특별시 강남구 도곡동,1,1000,20241109,20241109,3018924,127.0471199253,37.4826096707,http://tong.visitkorea.or.kr/cms/resource/53/3400553_image2_1.png,0
67618714bf45e03b3f4942f5,양천 락(樂) 페스티벌,서울특별시 양천구 신월동,1,19,20240928,20240928,3018312,126.8318633073,37.5260591072,http://tong.visitkorea.or.kr/cms/resource/11/3018311_image2_1.jpg,0
67618714bf45e03b3f4942f8,월드판소리페스티벌,서울특별시 중구 퇴계로34길 28 (필동2가),1,24,20241101,20241103,3016562,126.9932865315,37.5597775194,http://tong.visitkorea.or.kr/cms/resource/52/3381152_image2_1.jpg,0
67618714bf45e03b3f4942fb,강북 캠퍼스 피크닉,서울특별시 강북구 인수봉로 159 (수유동),1,10,20240928,20240929,3014730,127.0133270431,37.6339636993,http://tong.visitkorea.or.kr/cms/resource/90/3361590_image2_1.JPG,0
67618714bf45e03b3f4942fe,서울라이트 한강 빛섬축제,서울특별시 영등포구 여의동로 330 (여의도동),1,20,20241004,20241013,3012095,126.9336095794,37.5263997727,http://tong.visitkorea.or.kr/cms/resource/50/3344550_image2_1.jpg,0
67618714bf45e03b3f494301,양재 아트 살롱,서울특별시 서초구 양재동,1,15,20241005,20241027,3011948,127.0415261579,37.4766713709,http://tong.visitkorea.or.kr/cms/resource/47/3011947_image2_1.png,0
67618714bf45e03b3f494304,크리에이티브X성수,서울특별시 성동구 연무장15길 11 (성수동2가),1,160,20241007,20241013,3011445,127.0594809973,37.5423085165,http://tong.visitkorea.or.kr/cms/resource/50/3356050_image2_1.jpg,0
67618714bf45e03b3f494307,서울디자인 2024,서울특별시 중구 을지로 281 (을지로7가),1,24,20241017,20241027,3011280,127.0095709797,37.5661076320,http://tong.visitkorea.or.kr/cms/resource/46/3335046_image2_1.jpg,0
67618714bf45e03b3f49430a,관악청년축제,서울특별시 관악구 신원로 35 삼모 더 프라임 타워,1,123,20240928,20240928,3004330,126.9290390137,37.4823659172,http://tong.visitkorea.or.kr/cms/resource/20/3358320_image2_1.jpg,0
67618714bf45e03b3f49430d,한강 종이비행기 축제,서울특별시 영등포구 여의도동,1,20,20240928,20240928,3001045,126.9377509138,37.5248000326,http://tong.visitkorea.or.kr/cms/resource/31/3379931_image2_1.jpg,0
67618714bf45e03b3f494310,은평청년페스티벌,서울특별시 은평구 녹번로 16 은평문화예술회관,1,22,20240921,20240921,3000221,126.9278940249,37.6037767873,http://tong.visitkorea.or.kr/cms/resource/48/3408348_image2_1.jpg,0
67618714bf45e03b3f494313,세계 민속춤 축제,서울특별시 성동구 행당동,1,160,20240926,20240926,2999875,127.0370908186,37.5617419670,http://tong.visitkorea.or.kr/cms/resource/51/3382151_image2_1.jpg,0
67618714bf45e03b3f494316,K-하이볼 페스티벌,서울특별시 용산구 청파로20길 95 (한강로3가),1,21,20240927,20240928,2997905,126.9630345182,37.5320052033,http://tong.visitkorea.or.kr/cms/resource/19/3357419_image2_1.jpg,0
67618714bf45e03b3f494319,누구나 세종썸머페스티벌,서울특별시 종로구 세종대로 175 세종이야기,1,23,20240828,20240901,2996888,126.9768376784,37.5722341099,http://tong.visitkorea.or.kr/cms/resource/40/3347740_image2_1.jpg,0
67618714bf45e03b3f49431c,제2회 서울은평청년영화제(SESFF),서울특별시 은평구 통일로 1050 롯데몰 은평점,1,22,20240831,20240902,2992157,126.9179162000,37.6375893423,http://tong.visitkorea.or.kr/cms/resource/38/3350838_image2_1.jpg,0
67618715bf45e03b3f49431f,DDP 여름축제 : 디자인 바이브,서울특별시 중구 을지로 281 (을지로7가),1,24,20240801,20240803,2991796,127.0095709797,37.5661076320,http://tong.visitkorea.or.kr/cms/resource/76/3335076_image2_1.jpg,0
67618715bf45e03b3f494322,2024 K-뮤지컬국제마켓,서울특별시 종로구 대학로14길 29 (혜화동),1,23,20240618,20240622,2990125,127.0023377786,37.5846775662,http://tong.visitkorea.or.kr/cms/resource/95/3303195_image2_1.jpg,0
67618715bf45e03b3f494325,서초뮤직앤아트페스티벌,서울특별시 서초구 신반포로 194 (반포동),1,15,20240608,20240609,2989981,127.0055841495,37.5062061855,http://tong.visitkorea.or.kr/cms/resource/43/3371443_image2_1.jpg,0
67618715bf45e03b3f494328,서울K-가족축제,서울특별시 광진구 능동로 216 (능동),1,150,20240621,20240623,2989710,127.0762792676,37.5493552228,http://tong.visitkorea.or.kr/cms/resource/64/3303164_image2_1.jpg,0
67618715bf45e03b3f49432b,한강 서래섬 유채꽃 축제,서울특별시 서초구 반포동,1,15,20240510,20240519,2987531,126.9899660761,37.5080140291,http://tong.visitkorea.or.kr/cms/resource/66/3115266_image2_1.JPG,0
67618715bf45e03b3f49432e,스포츠주간 기념 함께 달려 봄,서울특별시 송파구 올림픽로 448 (방이동),1,18,20240421,20240421,2977813,127.1165319275,37.5223340860,http://tong.visitkorea.or.kr/cms/resource/85/3113385_image2_1.jpg,0
67618715bf45e03b3f494331,와인나잇인서울,서울특별시 송파구 잠실로 209 (신천동),1,18,20240524,20240525,2976568,127.1063803122,37.5139237687,http://tong.visitkorea.or.kr/cms/resource/98/3113398_image2_1.png,0
67618715bf45e03b3f494334,2024 서울야외도서관 : 광화문 책마당,서울특별시 종로구 세종대로 175 (세종로),1,23,20240418,20241110,2970367,126.9763210635,37.5720618985,http://tong.visitkorea.or.kr/cms/resource/78/3311978_image2_1.JPG,0
67618715bf45e03b3f494337,DDP 봄축제 : 디자인 동물원,서울특별시 중구 을지로 281,1,24,20240503,20240506,2968672,127.0095709797,37.5661076320,http://tong.visitkorea.or.kr/cms/resource/00/3304500_image2_1.jpg,0
